293.500	100.218	0.500	0.050
293.500	100.158	0.500	0.050
293.500	100.958	0.500	0.050
293.500	100.121	0.500	0.050
293.500	99.890	0.500	0.050
293.500	99.538	0.500	0.050
293.501	100.355	0.500	0.050
293.501	99.806	0.500	0.050
293.501	100.385	0.500	0.050
293.500	100.499	0.500	0.050
293.500	99.799	0.500	0.050
293.500	100.749	0.500	0.050
293.501	99.654	0.500	0.050
293.501	100.850	0.500	0.050
293.501	100.508	0.500	0.050
293.500	99.892	0.500	0.050
293.501	99.945	0.500	0.050
293.501	100.220	0.500	0.050
293.501	100.240	0.500	0.050
293.501	100.337	0.500	0.050
293.503	100.661	0.500	0.050
293.503	101.354	0.500	0.051
293.502	100.343	0.500	0.050
293.502	100.293	0.500	0.050
293.503	101.250	0.500	0.051
293.502	101.160	0.500	0.051
293.502	99.703	0.500	0.050
293.504	100.135	0.500	0.050
293.504	101.006	0.500	0.051
293.504	99.783	0.500	0.050
293.504	100.372	0.500	0.050
293.503	99.552	0.500	0.050
293.504	100.399	0.500	0.050
293.504	100.399	0.500	0.050
293.505	100.647	0.500	0.050
293.505	102.525	0.500	0.051
293.505	101.279	0.500	0.051
293.559	100.646	0.500	0.050
293.566	100.214	0.500	0.050
293.564	100.261	0.500	0.050
293.561	98.975	0.500	0.049
293.559	100.184	0.500	0.050
293.559	100.043	0.500	0.050
293.557	99.055	0.500	0.050
293.556	99.625	0.500	0.050
293.553	112.591	0.500	0.056
293.553	100.264	0.500	0.050
293.554	100.990	0.500	0.050
293.554	99.926	0.500	0.050
293.553	100.314	0.500	0.050
293.554	100.990	0.500	0.050
293.554	100.006	0.500	0.050
293.554	99.878	0.500	0.050
293.553	96.627	0.500	0.048
293.553	101.217	0.500	0.051
293.553	100.956	0.500	0.050
293.555	100.464	0.500	0.050
293.555	99.329	0.500	0.050
293.555	101.639	0.500	0.051
293.520	101.582	0.500	0.051
293.032	100.460	0.500	0.050
292.195	99.409	0.500	0.050
291.245	101.110	0.500	0.051
290.254	100.430	0.500	0.050
289.246	76.939	0.500	0.038
288.222	116.215	0.500	0.058
287.217	100.118	0.500	0.050
286.219	98.796	0.500	0.049
285.224	98.511	0.500	0.049
284.237	98.404	0.500	0.049
283.258	98.039	0.500	0.049
282.286	97.811	0.500	0.049
281.311	97.285	0.500	0.049
280.359	97.148	0.500	0.049
279.418	96.518	0.500	0.048
278.485	97.780	0.500	0.049
277.563	96.595	0.500	0.048
276.648	96.401	0.500	0.048
275.743	96.066	0.500	0.048
274.847	95.309	0.500	0.048
273.943	96.200	0.500	0.048
273.060	95.433	0.500	0.048
272.182	95.657	0.500	0.048
271.312	95.010	0.500	0.048
270.446	94.800	0.500	0.047
269.586	95.345	0.500	0.048
268.731	95.305	0.500	0.048
267.871	95.613	0.500	0.048
267.028	93.644	0.500	0.047
266.187	93.343	0.500	0.047
265.351	94.451	0.500	0.047
264.520	94.702	0.500	0.047
263.691	93.055	0.500	0.047
262.866	93.912	0.500	0.047
262.033	93.634	0.500	0.047
261.226	93.707	0.500	0.047
260.401	93.332	0.500	0.047
259.589	93.024	0.500	0.047
258.780	92.435	0.500	0.046
257.973	92.692	0.500	0.046
257.170	92.438	0.500	0.046
256.368	92.806	0.500	0.046
255.571	91.671	0.500	0.046
254.762	90.978	0.500	0.045
253.966	92.746	0.500	0.046
253.173	91.011	0.500	0.046
252.379	91.219	0.500	0.046
251.587	90.927	0.500	0.045
250.798	91.239	0.500	0.046
250.010	90.388	0.500	0.045
249.222	90.659	0.500	0.045
248.422	90.120	0.500	0.045
247.632	90.860	0.500	0.045
246.843	89.547	0.500	0.045
246.055	89.986	0.500	0.045
245.270	89.561	0.500	0.045
244.483	89.172	0.500	0.045
243.699	88.667	0.500	0.044
242.916	88.914	0.500	0.044
242.134	89.366	0.500	0.045
241.340	88.472	0.500	0.044
240.562	88.610	0.500	0.044
239.781	88.673	0.500	0.044
239.006	87.745	0.500	0.044
238.226	77.419	0.500	0.039
237.450	115.157	0.500	0.058
236.676	87.983	0.500	0.044
235.900	87.806	0.500	0.044
235.115	86.885	0.500	0.043
234.338	87.913	0.500	0.044
233.565	86.315	0.500	0.043
232.794	85.924	0.500	0.043
232.024	85.987	0.500	0.043
231.253	87.286	0.500	0.044
230.471	85.846	0.500	0.043
229.702	86.000	0.500	0.043
228.934	96.468	0.500	0.048
228.166	85.421	0.500	0.043
227.402	85.321	0.500	0.043
226.638	85.163	0.500	0.043
225.874	85.391	0.500	0.043
225.113	85.123	0.500	0.043
224.337	84.510	0.500	0.042
223.576	84.480	0.500	0.042
222.815	84.640	0.500	0.042
222.053	84.848	0.500	0.042
221.292	84.667	0.500	0.042
220.532	84.540	0.500	0.042
219.771	72.395	0.500	0.036
219.012	83.914	0.500	0.042
218.255	83.267	0.500	0.042
217.490	83.428	0.500	0.042
216.736	82.909	0.500	0.041
215.982	82.608	0.500	0.041
215.232	82.902	0.500	0.041
214.480	82.591	0.500	0.041
213.726	82.705	0.500	0.041
212.965	82.055	0.500	0.041
212.214	81.489	0.500	0.041
211.465	81.770	0.500	0.041
210.717	81.117	0.500	0.041
209.970	82.232	0.500	0.041
209.223	80.347	0.500	0.040
208.475	81.860	0.500	0.041
207.730	80.642	0.500	0.040
206.987	80.454	0.500	0.040
206.238	80.370	0.500	0.040
205.501	80.206	0.500	0.040
204.766	80.263	0.500	0.040
204.031	69.431	0.500	0.035
203.298	80.082	0.500	0.040
202.563	91.055	0.500	0.046
201.827	79.469	0.500	0.040
201.090	80.122	0.500	0.040
200.353	78.816	0.500	0.039
199.616	78.857	0.500	0.039
198.869	79.355	0.500	0.040
198.133	79.325	0.500	0.040
197.399	78.481	0.500	0.039
196.665	78.378	0.500	0.039
195.933	78.170	0.500	0.039
195.199	77.433	0.500	0.039
194.469	78.478	0.500	0.039
193.729	77.992	0.500	0.039
193.001	77.744	0.500	0.039
192.273	78.079	0.500	0.039
191.543	77.805	0.500	0.039
190.815	76.683	0.500	0.038
190.086	76.646	0.500	0.038
189.346	76.546	0.500	0.038
188.615	76.901	0.500	0.038
187.886	76.331	0.500	0.038
187.159	75.943	0.500	0.038
186.434	75.330	0.500	0.038
185.710	75.742	0.500	0.038
184.986	76.117	0.500	0.038
184.263	74.664	0.500	0.037
183.530	75.276	0.500	0.038
182.808	75.882	0.500	0.038
182.087	75.618	0.500	0.038
181.365	75.280	0.500	0.038
180.639	74.238	0.500	0.037
179.911	74.881	0.500	0.037
179.186	74.258	0.500	0.037
178.460	74.104	0.500	0.037
177.738	74.499	0.500	0.037
177.005	73.719	0.500	0.037
176.283	74.218	0.500	0.037
175.561	74.077	0.500	0.037
174.840	74.054	0.500	0.037
174.117	73.090	0.500	0.037
173.394	73.230	0.500	0.037
172.673	73.535	0.500	0.037
171.952	73.401	0.500	0.037
171.219	72.487	0.500	0.036
170.496	72.246	0.500	0.036
169.774	71.603	0.500	0.036
169.053	71.857	0.500	0.036
168.333	72.343	0.500	0.036
167.613	72.400	0.500	0.036
166.894	72.687	0.500	0.036
166.163	71.649	0.500	0.036
165.445	71.696	0.500	0.036
164.725	71.201	0.500	0.036
164.001	71.150	0.500	0.036
163.276	71.512	0.500	0.036
162.550	71.870	0.500	0.036
161.824	71.556	0.500	0.036
161.097	70.859	0.500	0.035
160.374	70.461	0.500	0.035
159.639	70.015	0.500	0.035
158.919	70.584	0.500	0.035
158.197	70.467	0.500	0.035
157.477	78.694	0.500	0.039
156.755	68.291	0.500	0.034
156.036	69.627	0.500	0.035
155.320	69.342	0.500	0.035
154.601	70.273	0.500	0.035
153.873	64.319	0.500	0.032
153.155	68.167	0.500	0.034
152.440	69.637	0.500	0.035
151.723	68.361	0.500	0.034
151.008	69.215	0.500	0.035
150.295	68.632	0.500	0.034
149.580	68.160	0.500	0.034
148.855	68.605	0.500	0.034
148.141	67.587	0.500	0.034
147.426	67.765	0.500	0.034
146.713	67.048	0.500	0.034
146.001	66.877	0.500	0.033
145.292	67.547	0.500	0.034
144.572	82.012	0.500	0.041
143.864	66.583	0.500	0.033
143.156	66.596	0.500	0.033
142.448	67.041	0.500	0.034
141.741	66.060	0.500	0.033
141.034	66.288	0.500	0.033
140.316	65.655	0.500	0.033
139.608	65.307	0.500	0.033
138.902	66.147	0.500	0.033
138.200	65.464	0.500	0.033
137.495	66.151	0.500	0.033
136.791	64.898	0.500	0.032
136.089	66.157	0.500	0.033
135.378	66.254	0.500	0.033
134.676	50.085	0.500	0.025
133.978	65.826	0.500	0.033
133.281	65.441	0.500	0.033
132.587	65.588	0.500	0.033
131.892	65.059	0.500	0.033
131.178	64.386	0.500	0.032
130.486	65.062	0.500	0.033
129.795	64.275	0.500	0.032
129.105	62.752	0.500	0.031
128.416	63.475	0.500	0.032
127.728	63.090	0.500	0.032
127.041	64.272	0.500	0.032
126.345	79.165	0.500	0.040
125.661	62.802	0.500	0.031
124.977	64.101	0.500	0.032
124.288	63.699	0.500	0.032
123.603	63.445	0.500	0.032
122.916	64.439	0.500	0.032
122.229	62.423	0.500	0.031
121.536	62.470	0.500	0.031
120.851	63.364	0.500	0.032
120.170	63.739	0.500	0.032
119.489	62.567	0.500	0.031
118.809	61.924	0.500	0.031
118.128	62.919	0.500	0.031
117.446	61.546	0.500	0.031
116.735	62.313	0.500	0.031
116.050	60.709	0.500	0.030
115.372	61.821	0.500	0.031
114.697	62.001	0.500	0.031
114.011	60.354	0.500	0.030
113.325	61.221	0.500	0.031
112.650	61.147	0.500	0.031
111.978	60.937	0.500	0.030
111.308	61.402	0.500	0.031
110.638	60.977	0.500	0.030
109.971	60.645	0.500	0.030
109.303	60.103	0.500	0.030
108.635	60.411	0.500	0.030
107.971	60.458	0.500	0.030
107.308	60.076	0.500	0.030
106.648	60.260	0.500	0.030
105.978	59.982	0.500	0.030
105.318	60.123	0.500	0.030
104.661	60.759	0.500	0.030
104.004	59.125	0.500	0.030
103.351	58.412	0.500	0.029
102.700	59.510	0.500	0.030
102.047	60.511	0.500	0.030
101.393	58.552	0.500	0.029
100.741	58.827	0.500	0.029
100.090	58.341	0.500	0.029
99.432	58.783	0.500	0.029
98.768	59.182	0.500	0.030
98.114	58.783	0.500	0.029
97.457	58.207	0.500	0.029
96.798	57.752	0.500	0.029
96.141	58.264	0.500	0.029
95.486	58.626	0.500	0.029
94.830	58.552	0.500	0.029
94.169	57.303	0.500	0.029
93.518	57.467	0.500	0.029
92.869	58.087	0.500	0.029
92.221	56.985	0.500	0.028
91.576	56.801	0.500	0.028
90.932	57.822	0.500	0.029
90.289	57.263	0.500	0.029
89.646	56.704	0.500	0.028
89.003	56.908	0.500	0.028
88.361	57.059	0.500	0.029
87.721	56.111	0.500	0.028
87.082	55.498	0.500	0.028
86.439	56.878	0.500	0.028
85.791	56.101	0.500	0.028
85.155	55.020	0.500	0.028
84.518	55.264	0.500	0.028
83.884	56.369	0.500	0.028
83.249	56.650	0.500	0.028
82.614	55.334	0.500	0.028
81.980	55.123	0.500	0.028
81.339	55.575	0.500	0.028
80.710	54.357	0.500	0.027
80.078	55.120	0.500	0.028
79.448	55.267	0.500	0.028
78.823	54.122	0.500	0.027
78.197	54.611	0.500	0.027
77.573	55.093	0.500	0.028
76.941	54.742	0.500	0.027
76.320	32.271	0.500	0.016
75.700	58.890	0.500	0.029
75.083	54.296	0.500	0.027
74.470	54.611	0.500	0.027
73.890	54.109	0.500	0.027
73.326	54.356	0.500	0.027
72.760	55.274	0.500	0.028
72.187	54.731	0.500	0.027
71.600	54.738	0.500	0.027
71.002	54.972	0.500	0.027
70.368	54.316	0.500	0.027
69.722	54.095	0.500	0.027
69.047	53.931	0.500	0.027
68.338	53.904	0.500	0.027
67.599	53.379	0.500	0.027
66.823	53.529	0.500	0.027
65.997	52.689	0.500	0.026
65.148	52.213	0.500	0.026
64.263	52.120	0.500	0.026
63.338	51.791	0.500	0.026
62.370	51.222	0.500	0.026
61.355	49.706	0.500	0.025
60.306	49.762	0.500	0.025
59.219	49.538	0.500	0.025
58.073	49.163	0.500	0.025
56.904	48.359	0.500	0.024
55.674	48.289	0.500	0.024
54.395	48.008	0.500	0.024
53.074	47.023	0.500	0.024
51.719	47.228	0.500	0.024
50.331	46.217	0.500	0.023
48.897	46.317	0.500	0.023
47.450	45.714	0.500	0.023
45.972	45.537	0.500	0.023
44.463	45.674	0.500	0.023
42.928	45.232	0.500	0.023
41.367	44.536	0.500	0.022
39.777	44.840	0.500	0.022
38.193	44.452	0.500	0.022
36.575	44.660	0.500	0.022
34.944	44.536	0.500	0.022
33.308	44.305	0.500	0.022
31.697	44.231	0.500	0.022
30.181	43.689	0.500	0.022
28.750	42.560	0.500	0.021
27.375	43.628	0.500	0.022
26.157	43.334	0.500	0.022
25.107	42.135	0.500	0.021
24.193	43.655	0.500	0.022
23.329	43.036	0.500	0.022
22.761	41.164	0.500	0.021
22.177	41.639	0.500	0.021
21.720	42.858	0.500	0.021
21.289	41.328	0.500	0.021
20.908	42.034	0.500	0.021
20.556	40.163	0.500	0.020
20.241	42.547	0.500	0.021
19.963	40.531	0.500	0.020
19.722	41.961	0.500	0.021
19.472	42.001	0.500	0.021
19.256	61.675	0.500	0.031
19.042	41.579	0.500	0.021
18.846	35.853	0.500	0.018
18.641	40.260	0.500	0.020
