284.181	138.858	0.500	0.069
284.130	138.319	0.500	0.069
284.083	137.301	0.500	0.069
284.036	138.467	0.500	0.069
283.921	137.937	0.500	0.069
283.304	137.295	0.500	0.069
282.384	137.860	0.500	0.069
281.364	138.011	0.500	0.069
280.306	137.371	0.500	0.069
279.235	138.055	0.500	0.069
278.160	132.065	0.500	0.066
277.089	137.810	0.500	0.069
276.022	136.789	0.500	0.068
274.964	136.561	0.500	0.068
273.914	138.403	0.500	0.069
272.873	136.625	0.500	0.068
271.842	136.233	0.500	0.068
270.819	135.128	0.500	0.068
269.789	138.888	0.500	0.069
268.780	136.916	0.500	0.068
267.778	130.331	0.500	0.065
266.783	149.746	0.500	0.075
265.793	133.378	0.500	0.067
264.810	134.372	0.500	0.067
263.831	135.222	0.500	0.068
262.858	134.114	0.500	0.067
261.889	133.615	0.500	0.067
260.927	134.978	0.500	0.067
259.966	134.851	0.500	0.067
259.009	135.055	0.500	0.068
258.061	134.690	0.500	0.067
257.115	133.401	0.500	0.067
256.174	134.931	0.500	0.067
255.238	132.915	0.500	0.066
254.308	134.730	0.500	0.067
253.378	134.318	0.500	0.067
252.454	131.774	0.500	0.066
251.532	132.775	0.500	0.066
250.602	131.881	0.500	0.066
249.701	131.599	0.500	0.066
248.777	133.270	0.500	0.067
247.872	131.734	0.500	0.066
246.969	132.825	0.500	0.066
246.070	131.908	0.500	0.066
245.175	133.896	0.500	0.067
244.282	131.050	0.500	0.066
243.394	132.440	0.500	0.066
242.508	131.626	0.500	0.066
241.625	131.640	0.500	0.066
240.745	129.775	0.500	0.065
239.867	131.044	0.500	0.066
238.993	131.432	0.500	0.066
238.122	129.363	0.500	0.065
237.252	131.017	0.500	0.066
236.387	130.699	0.500	0.065
235.523	130.254	0.500	0.065
234.662	129.464	0.500	0.065
233.801	128.526	0.500	0.064
232.892	127.983	0.500	0.064
232.074	129.132	0.500	0.065
231.220	129.403	0.500	0.065
230.369	128.915	0.500	0.064
229.519	128.439	0.500	0.064
228.670	130.270	0.500	0.065
227.822	130.545	0.500	0.065
226.975	118.070	0.500	0.059
226.130	128.844	0.500	0.064
225.287	128.362	0.500	0.064
224.445	128.539	0.500	0.064
223.605	125.791	0.500	0.063
222.767	131.332	0.500	0.066
221.930	131.124	0.500	0.066
221.094	131.138	0.500	0.066
220.260	130.438	0.500	0.065
219.427	130.709	0.500	0.065
218.598	130.294	0.500	0.065
217.773	129.979	0.500	0.065
216.947	130.076	0.500	0.065
216.122	130.304	0.500	0.065
215.294	129.068	0.500	0.065
214.466	130.253	0.500	0.065
213.637	129.095	0.500	0.065
212.814	129.845	0.500	0.065
211.992	129.370	0.500	0.065
211.126	128.978	0.500	0.064
210.358	129.353	0.500	0.065
209.541	129.751	0.500	0.065
208.727	130.686	0.500	0.065
207.914	128.971	0.500	0.064
207.091	127.652	0.500	0.064
206.279	127.394	0.500	0.064
205.469	129.072	0.500	0.065
204.659	128.399	0.500	0.064
203.850	130.217	0.500	0.065
203.041	128.081	0.500	0.064
202.183	127.505	0.500	0.064
201.425	128.589	0.500	0.064
200.620	127.026	0.500	0.064
199.812	127.866	0.500	0.064
199.005	127.686	0.500	0.064
198.195	126.310	0.500	0.063
197.386	126.815	0.500	0.063
196.565	126.594	0.500	0.063
195.720	127.116	0.500	0.064
194.947	127.465	0.500	0.064
194.149	127.568	0.500	0.064
193.326	126.544	0.500	0.063
192.519	126.206	0.500	0.063
191.712	126.397	0.500	0.063
190.910	128.402	0.500	0.064
190.108	126.725	0.500	0.063
189.309	129.939	0.500	0.065
188.509	126.417	0.500	0.063
187.710	125.787	0.500	0.063
186.910	126.075	0.500	0.063
186.114	126.206	0.500	0.063
185.315	125.985	0.500	0.063
184.517	125.439	0.500	0.063
183.718	125.231	0.500	0.063
